新年华购物中心		8371367	230	222	958	20062	249	35	86	5	14601,1440,231,5384,893,8038,11321,442,20522,2037,891,16554,9488,18283,8844,6146,14694,19748,808,22626,9648,5935,15310,15271,3034,22505,1793,15232,3641,16491,2081,15611,17675,4424,485,102,3548,3627,21356,3931,1759,16514,3320,810,18851,3835,7627,8061,7007,1831,3608,337,8288,1365	72
方恒购物中心		2782357	86	91	472	15699	146	30	20	5	2074,7041,4272,2008,8556,18247,10966,9798,156,12671,1377,4956,11650,8454,1629,15183,16973,9220,900,11974,11121,3568,15925,15858,15136,2500,1524,3893,9741,2269,4410,21523,4056,15799,21935,22246,11751,17332,9707,12818,12939	67
明珠百货		6847592	29	42	145	1634	124	30	11	5	1123,231,12,103,3001,21950,916,16166,20691,12692,11763,1291,1544,3222,9251,1522,15704,15536,22921,3505,11650,13101,400,2354,15793,8386,3551,2450,9560,19918,22644,16481,618,20141,8985,6252,17165,117,18812,2203,14202,8857,699,20225,2235,12639,14757,22606,22642,11793,21561,1674,7831,21497,21590,47,4067,17767,1544,2615,16405,8695,15553,3592,9746,22666,3376,1483,15796,3453,6096,18686,18854,4346,22320,17725,18163,17004,10738,3218,5079,1098,1096,1244,3047,22961,3648,6252,19323,16287,9634	67
易事达购物休闲广场		2291158	45	58	234	7169	215	35	14	5	2074,76,10899,852,12,2582,231,347,1386,10635,7404,9908,458,185,3009,8620,2405,5286,725,11569,5480,17382,19532,708,22281,374,11715,8724,5615,22434,19453,22767,10300,8572,363,4825,337,3875,16092,2032,2615,209,17922,20316,310,17858,13713,5481,3629,14368,6382,2910,761,1799,22761,398	72
望京华彩商业中心		3532411	119	111	504	23802	138	35	39	5	23270,3423,4141,76,15930,1440,103,1879,2428,16,3638,16913,16078,17338,2418,507,19969,4018,17528,11415,916,461,2988,11474,396,750,2096,1431,3017,8966,1334,21274,1218,16017,7377,19621,7715,393,21915,145,11867,1431,2096,17237,1615,4497,1674,189,12772,1316,5670,15966,4288,7146,2355,2043,1641,4644,2331,1988,1989,3442,20945,20940,20959,15051,15052,15021,15018,487,5155,157,152,2281,3623,2032,832,839,9674,1209,16095,4497,20810,4106,12045,3124,15179,13719,405,5938,3621,302,11252	76
望京国际商业中心		4209496	92	79	431	6702	338	40	14	5	12105,2633,5747,4141,20429,852,1440,661,231,904,16,354,1525,1386,875,626,2530,10785,6022,4601,4708,8653,10299,1871,502,5403,9104,10198,1062,7178,13037,15614,9208,5633,1870,22025,8966,13489,8002,2997,1402,18121,160,987,22322,9813,8640,13,17683,9436,9472,17091,7568,5419,8642,1744,5287,15863,11090,8025,2669,4181,750,461,4585,5625,671,16360,9585,7106,8843,523,16039,11346,14961,5944,11968,20624,3230,14194,21392,16386,4590,19075,21275,1122,1364,49,16292,5754,14460,6623,1479,11597,18498,1840,20372,21114,18691,3319,877,1402,209,4239,1439,13692,3700,1607,2668,21655,668,5090,22155,20684,204,18016,139,286,3630,11696,16774,16498,22849,13485,10339,1604,117,4226,22978,17743,1549,375,2334,19770,10475,741,366,12328,152,539,8109,1799,1114,14991,21212,17481,4083,3657,9179,3965,170,3461,4473,9614,4239,2238,22906,258,22993,17196,3104,161,11387,19638,17831,3758,19067,5596,8095,8035,17046,16642,4645,9851,9070,13515,3419,8911,13550,2479,10147,996,9673,747,405,15548,1761,2221,9812,11725,19306,13110,14330,20696,19255,16564,20545,12565,4570,2501,12832,11276,12328,19536,10138,8112,1117,2923	80
朝外SOHO		3116701	156	122	672	11343	104	35	31	5	8060,12317,16534,1927,19642,8526,963,2314,1819,11790,712,3760,8441,23102,8756,13007,20120,23121,22953,1911,20860,3178,5934,1529,245,15944,22690,3279,4455,14402,18525,3938,3870,12590,3193,3193,20842,16753,11993,7881,4,11551,22641,583,2816,22190,12811,1283,3269,13622,3193,13605,12753,17306,16325,17947,5543,18055,16427,20059,871,8380,8426,9368,18084,8741,8743,8749,9010,7293,6481,7580,4090,10749,1117,17216,20290,4532,23244,19886,2162,11990,17590,9084,12582,12491,12552,12371,12391,12315,9680,18955,18308,23307,14480,13642,17152,6744,18053,14309,8049,21132,4733,16363,8700,16401,11281,6489,6077,18097,179,8411,8416,22302,3713,3891,3884,3903,810,3929,3963,12321,11855,14551,14559,14420,14482,14450,161,7555,7663,15463,21931,17974,4823,14006,12786,14190,8146,8195,5523,17837,3500,14232,14750,14175,9793,921,21236,5528,4558,5349,17160,19647,19179,6034,13609,13611,12589,12586,12587,12576,12579,12498,12478,12489,12543,12780,12752,12750,12754,12855,12863,11706,12380,12364,12375,12331,12056,838,833,829,814	75
朝阳大悦城		3158110	1401	1841	6687	512895	419	45	353	5	11056,11056,76,4734,8551,604,1387,233,16511,5770,661,4012,1930,2534,2371,1530,1440,4173,6,1023,202,1976,3787,402,4572,6586,10705,605,1166,70,4303,284,512,1326,2378,2229,1154,681,1385,18157,472,6213,1879,547,279,418,16,430,103,1471,2180,1053,13299,442,663,3970,2807,7875,11189,1100,22373,325,3855,20205,2447,3214,1312,11014,6422,7041,15540,769,4993,608,3103,1374,2821,23445,15430,502,2328,14007,55,2134,4874,4768,4719,5494,2418,12992,22021,11040,11055,1130,3343,3001,4018,13644,646,15886,6233,19636,8267,3223,2776,6057,19097,1015,4282,14526,2214,2037,15167,2453,865,7199,4632,393,16149,328,16849,22370,1529,1431,632,458,2773,11407,7025,9437,8455,595,2124,7722,808,20651,1824,2988,11726,3009,1655,248,1538,15549,151,6262,4689,1036,1090,1120,4614,461,1066,1758,393,221,1664,951,12924,1995,20518,4333,1599,5117,152,13388,4563,9585,11288,2020,528,9870,11656,10189,2040,8595,8717,12733,7142,13310,350,3003,4422,9654,6311,1135,523,11727,1116,4817,4362,1117,2970,12095,2230,5530,7405,16328,20543,3857,6109,8868,12722,6604,1486,16928,5281,1149,3235,20068,5091,4846,10338,757,9761,4555,5116,900,815,4967,2744,9275,5729,18204,380,11176,12713,7600,5724,1939,5101,1996,13363,7780,1645,789,135,11488,21245,6447,4904,4286,217,1313,19448,18221,1625,1613,1213,7441,901,4860,1459,22044,5731,18944,11656,774,1140,13338,13307,13376,13354,7157,1539,1399,1070,664,21551,454,4974,8034,8165,6630,745,83,1492,1849,2627,762,3367,9284,21089,1840,7324,939,1463,1981,6671,5453,4265,14644,9821,4294,1808,13300,13380,13369,4481,14487,2311,762,4814,1421,21146,1885,2412,1686,2740,1615,112,21947,8751,30,1365,3354,734,2922,11485,12850,2470,11515,19819,5840,1041,11013,6367,9193,1524,629,17227,677,21748,4619,23135,1310,18202,3745,97,828,2229,7365,2168,7001,13483,13267,13336,13332,13329,329,73,13372,1282,13358,13347,4759,762,762,18846,1500,1558,1992,6607,20031,15574,363,2302,2084,1883,414,2959,42,9302,8663,1770,5674,21190,541,6172,2417,3808,1576,5916,1839,637,444,7929,580,130,4851,16111,21737,193,710,9768,23285,11603,17043,1963,4313,7213,486,20105,6802,1415,2537,9780,13326,13324,150,13309,10671,13377,1490,13381,19732,4960,6300,10187,684,8141,4950,4709,11177,3677,20917,16315,9585,2246,9880,6592,6178	87
来福士购物中心		2483536	887	1078	3899	184723	298	45	229	5	1649,76,233,7874,852,661,1023,1217,4817,4191,10705,4303,6586,284,2180,1264,1053,1326,1613,10509,1264,681,3970,547,8789,663,2229,6669,2066,680,7660,3364,2471,1821,6583,608,12722,11166,6233,865,624,2784,4362,23078,7770,21696,8757,4661,1758,11625,10149,1562,1630,1459,2988,1091,1149,5533,2970,5949,9437,15589,939,7381,2606,11444,134,622,6726,2701,13287,8034,4313,5418,4541,19679,12108,1930,900,1757,1193,7956,6228,156,21780,11897,6607,14652,11418,3350,14944,4555,1057,523,11488,746,798,8639,14255,18027,3125,7185,5586,1140,266,5729,4683,1090,12619,17978,10687,806,13906,248,374,363,209,19632,14146,20751,414,6028,112,170,6121,5663,874,11024,734,2303,9482,6494,6247,2874,4974,664,9922,14109,175,4268,18492,18394,1049,12069,1313,14623,8717,10713	84
枫蓝国际购物中心		2320279	258	232	901	61038	156	35	72	5	2990,4141,76,8113,11848,233,1440,6,1532,3233,3162,279,103,4817,354,325,663,16,1386,626,9314,8324,9248,1480,19669,1407,156,3705,10005,1806,15655,510,461,185,3045,17776,1885,766,10869,11141,20808,14688,523,17,590,20446,10375,3238,656,15658,16198,725,469,6705,338,15586,9537,3106,12645,7504,12151,152,1365,1576,17086,154,3499,7614,2151,9542,9762,9767,1637,159,1159,9924,659,4288,3986,4019,5546,5829,15386,5465,2032,11615,7547,20810,21335,5428,2621,16572,21978,980,10115,14446,16233,14064,16154,8577,1799,3843,438,907,766,14756,1,3583,6293	76
欧美汇购物中心		3445984	597	678	2726	132055	254	40	169	5	3221,1879,22102,661,3162,1217,16,355,6604,681,547,1326,1385,4817,2447,769,11014,275,3103,2989,4018,10554,14396,6110,529,15705,6849,1538,153,2081,3446,9618,1856,13564,5091,1414,725,3954,1692,15967,5533,9551,3880,1213,23169,2201,10461,718,20828,4362,73,1289,4856,2480,3802,2719,10103,9154,2265,374,2116,2931,135,14867,3439,22046,9855,8873,363,7813,664,1131,2627,12043,5128,16348,10560,20573,1848,18048,11643,13493,9729,9889,1754,20765,12757,9884,2150,1733,209,13402,772,14797,900,710,414,1694,1365,3030,3393,8343,6662,16319,13053,660,4290,4102,17631,1247,3486,2817,17966,1385,13445,3567,11834,6596,759,932,18756,15525,11745	83
欧陆时尚购物中心		2889268	151	174	611	23470	141	35	33	5	1649,661,231,12,9002,7552,5225,4429,1085,13661,2283,365,21027,8657,3045,16934,4164,273,17372,248,461,20244,15874,3178,102,334,442,2135,21251,1840,93,523,828,1324,11470,16868,116,72,2985,9309,8956,9025,9016,9027,4237,18478,823,3838,12499,334,231,4570,984,101,46,53,1174,1037,1041,8948,8938,8950,9013,8835,22200,835,1706,522,5453,12677,6874,7794,2302,14037,13370,1418,1418	73
永旺国际商城购物中心	北清路店	2801551	616	433	2252	229684	230	40	108	5	23331,4734,3221,5795,4348,1073,852,1440,904,6,1976,6586,8827,2180,3233,1380,2378,681,8789,347,152,8,70,14265,3737,7499,8966,1262,12344,3726,16404,13066,10293,8934,478,461,1279,21193,16758,334,1120,11789,746,10551,14077,15567,2844,19770,581,20535,1735,21393,14089,7916,4054,4362,7064,17883,393,21702,5859,7568,97,156,2001,18655,7585,692,22464,73,932,1749,689,207,23451,374,3878,1170,306,14362,6705,1955,396,16643,118,4030,1868,686,5346,67,9291,3677,2923,523,6630,16908,8912,8809,1831,1754,8748,8772,8767,21271,22195,23443,23427,23423,430,14378,23412,4901,1564,4915,4918,4866,4867,414,4288,864,209,363,3084,2662,19030,1754,18718,337,924,664,4331,945,5538,2079,14088,10253,1861,5220,22078,7762,300,17752,3372,2,1,77,82,19293,12103,676,1383,1353,337,3909,18468,20342,11329	78
汉光百货		1766422	388	463	1844	183299	552	40	106	5	1255,2633,15622,1440,2371,6,3162,284,3679,1471,4024,977,1581,10684,1032,3930,2378,1808,3679,663,647,2582,16,1352,325,1385,231,418,4283,912,745,1809,4376,1322,155,647,3120,1245,605,7211,21172,1141,1039,2513,2229,347,354,368,1053,715,114,3970,1974,815,1446,8671,1002,4049,1778,1038,10871,560,2028,458,3343,3191,123,19859,1238,21524,4661,2772,5901,965,6046,17323,18392,1805,20096,8717,15887,6691,13590,11592,3598,1964,1730,901,21365,16462,1421,1726,16004,1338,22312,5189,3175,919,9632,4563,18703,5935,8404,324,767,8852,4279,1348,23279,4333,803,6350,6889,8326,6541,5078,18635,20564,1459,6182,636,16384,597,2262,4790,4182,1981,1498,930,1310,1625,2230,9263,430,1066,886,2701,9267,6227,935,638,9808,10143,21516,734,16178,266,2150,6888,10396,2564,1394,6101,615,1651,5490,22052,2797,575,879,6539,945,363,19985,1648,2485,18697,7202,4738,11051,4166,1287,1795,2116,11807,789,1939,13092,1176,1989,83,8309,11684,148,6271,4332,2265,357,8722,5522,9544,7292,7269,12668,19065,599,7946,15264,10877,3718,13906,16860,226,15798,15752,2621,3701,3416,16189,6392,2815,7389,2539,629,900,2163,1425,344,9881,6602,11365,3558,13770,3250,7303,3266,217,20588,16085,4342,311,5663,3205,12620,2957,425,11231,4422,2208,774,8016,1729,198,370,374,545,2753,739,10499,2151,7051,1365,11566,152,159,1704,209,1885,414,19552,2740,7717,9316,523,2249,9497,2744,772,11433,6866,2915,1686,524,12053,3531,3697,4279,1313,665,4681,666,4714,1587,1549,5546,659,421,6732,189,2306,481,4198,6277,5722,4029,1147,1137,761,710,10885,11103,3979,5576,6524,3308,2678,2161,7161,128,1049,3320,3367,3893,6367,5606,6370,3966,9332,2367,9311,9483,453,2584,2623,9864,4696,9841,410,3303,8999,10249,17,779,4946,7270,13029,827,11521,3126,5185,850,3518,2063,8578,10397,18211,18717,63,3431,8674,2321,18751,1447,16132,251,263,10078,1883,5993,3714,13730,6204,519,20259,8532,5440,3461,33,925,14344,269,544,1403,1915,8402,23446,22242,2019,6649,3710,13623,13570,4559,444,1388,2702,6054,6115,8601,11566,5946,2197,908,8793,4865,289,20996,5640,1982,11148,11067,12890,5288,8684,3536,3531,2009,405,6921,3145,7387,9047,21786,20616,15880,15661,13096,12445,9970,12622,12044,12042,12249,11783,11802,11241,11616,6112,11580,8821,20001,19639,1799,10375,23,3070,5977,1288,815,9623,14942,211,22770,1197,18641,783,18690,13476,141,7765,9069	80
活力东方奥特莱斯购物广场		2246911	229	193	943	66057	398	30	42	5	11872,3423,1440,11,1525,1089,2513,4627,2233,608,3045,1853,5901,10648,2239,4084,1979,4825,13034,22741,1454,1857,9826,523,2155,1615,3360,4644,398,1846,2242,399,2331,12841,21775,3375,703,3412,7317,3623,4085,3965,2003,4812,17620,535,19246,10817,2623,2539,11815,20477,21962,4288,2743,5936,5473,525,7851,17002,13990,10518,636,10395,16281,1641,2202,1843,2206,17166,17432,281,15904,15910,10084,7398,33,11208,12842,193,9822,9818,9817,9816,9476,10979,22256,403,5683,15434,5938,4497,2096,20631	66
燕莎友谊商城	亮马桥店	1766173	239	267	1072	15816	4084	35	42	5	13076,3739,3930,1282,2258,650,1032,1352,1974,3120,5409,781,11617,19401,3399,9318,12216,5974,7186,5926,11239,11736,8232,9401,6994,11639,9046,10420,16897,6092,6737,332,3076,8309,18353,10182,21691,2078,19477,262,10127,9726,4185,1066,892,7479,404,396,12982,3229,5162,277,2860,627,5622,15681,16783,3416,7833,4287,11253,172,1648,1348,341,9324,8717,1031,4658,1287,9497,20461,2987,1475,4307,17080,8103,899,5156,3266,652,805,263,4111,2611,9713,2163,2754,4696,9356,3392,2099,3859,2714,666,453,5877,1171,4870,11892,199,5108,5907,1116,1299,3536,483,21717,9901,1009,8277,13704,4342,9847,544,14594,1806,2615,1986,16919,12471,7030,11748,22181,11051,344,2310,2302,828,405,674,3621,1463,895,3897,6070,6119,5964,5958,16724,3677	76
燕莎友谊商城	金源店	1766404	68	86	326	26705	909	35	13	5	662,4376,375,7548,19384,12473,6737,2962,384,5441,6818,9509,7111,504,439,16924,5220,20237,20002,15677,405,8766,20947,6967,480,419,2294,1482,1443	76
燕莎奥特莱斯购物中心		1759957	1671	1629	7219	1201278	1747	40	254	5	3057,11,2534,1282,6,815,16,284,14328,650,3739,426,1613,279,547,2258,231,745,103,103,2428,1077,3638,3598,1015,1338,10048,528,7356,1944,6014,8717,998,10608,9190,6671,808,442,4541,96,2844,20826,760,5704,2826,4412,135,13769,17386,666,5163,1686,1129,1116,5163,5490,165,1365,430,5618,22893,9318,7268,945,1348,636,4269,9477,21833,12449,4741,1856,1355,1693,152,297,15207,226,3030,13078,7568,1981,14560,11891,6737,21963,10955,4946,4579,17458,5836,674,5156,396,332,23029,19130,4978,2056,5143,5139,1031,23227,23230,887,2002,2957,13933,6055,3000,483,7161,4093,5754,4237,467,23311,19817,17178,13752,7412,10370,10715,21849,656,10100,4228,5869,2920,19973,19997,11832,14653,1514,1731,16602,9976,1669,6766,10754,66,4038,15187,13955,23034,2347,19272,5156,4183,4172,4221,15374,23233,23262,23256,23260,1999,779,3496,2754,4870,2337,795,3031,13900,1357,3545,2623,4918,112,5520,17490,14300,7477,6491,1201,21427,23303,22199,18162,15859,15851,17180,6310,555,14082,14097,6694,10373,10374,7475,9864,3461,5922,21852,10885,15681,8389,16142,2299,15471,9697,14729,20397,486,17330,11102,17721,12966,12906,850,11835,6465,1014,14654,6576,2575,5220,2302,10262,20165,6602,12437,3953,22852,453,2344,2726,10439,2202,435,22293,496,5831	79
爱琴海购物中心		14897313	2144	2805	10266	133879	127	40	658	5	8119,1138,22233,10622,76,604,3057,4012,3162,355,1530,661,681,4031,6,5765,1471,650,16,70,3739,6802,1100,4376,560,4283,1282,967,3745,3930,426,347,1858,1809,715,1352,1141,1446,1032,155,1322,745,3659,2446,4055,6287,1359,1778,1002,1154,368,2447,2183,3855,14587,4000,3160,1387,1724,55,9456,5551,8284,4691,18436,5403,4819,4719,8160,10586,502,6667,9110,2400,1015,7749,6504,916,1442,9454,8151,2453,6483,3009,2970,6543,15903,6311,19780,7294,8269,4937,1664,6685,5515,17948,1782,4128,8121,3913,11143,2040,808,17926,10463,15169,2988,18312,4957,8762,280,1019,1744,1870,1434,808,725,3113,8154,928,1840,19098,14692,2385,23209,15556,6495,6452,6412,2649,4277,1981,6227,17068,1066,6447,6408,50,20634,1213,135,2763,17351,7741,12723,8667,1539,1870,666,965,10499,1310,10720,262,1906,4185,5753,5912,627,8573,16975,17067,17104,301,20719,6238,4963,1005,3440,16898,11562,2978,21815,1084,485,8071,11126,5909,17468,20674,2330,6224,1648,404,10417,10436,10427,10756,10755,10734,6675,297,573,10867,10839,6649,5920,1492,1313,4472,1176,226,7133,1140,4265,6775,1694,1335,172,2611,927,5751,2780,5914,5910,405,2805,6055,6737,12126,2880,1403,10127,14419,13056,10647,13424,888,9968,8717,6365,5425,2084,2874,1740,1754,1715,2640,2884,23076,11015,15924,17642,17676,101,740,3621,11134,6083,7328,20102,5340,7292,11051,5831,10533,6014,7147,10542,329,2701,7051,1603,10423,7611,10409,8751,10413,10414,10403,1498,10404,10397,10401,10399,10254,10462,10472,10473,7254,659,10449,399,10454,4785,10446,10445,10430,10428,10437,10435,10754,1061,10758,10763,4541,638,10721,170,10728,3305,636,10741,10743,10746,8852,1007,467,152,1287,10941,159,414,1757,10927,112,7270,10913,4946,10917,10898,1820,189,130,10879,10891,10877,1041,10852,10840,8448,8674,6955,10826,236,3948,6299,2584,1524,6294,6291,945,5553,6367,6370,6392,6385,6344,6350,6460,6458,3710,2815,6474,6478,6470,6133,689,6407,6424,6421,6417,6414,344,1552,2959,6437,7090,7104,7101,7098,7100,110,7158,7155,3966,2306,7144,3145,2347,4581,7168,7161,453,2645,3373,3859,1381,7125,7140,7131,4320,6760,3367,6769,4729,6746,6749,6513,980,30,1994,6784,1049,6777,6779,6524,6807,4307,6824,6822,3518,177,1586,1358,1704,1729,575,4111,5787,3220,5755,5108,4608,5763,809,1988,5743,5749,1802,5907,5905,2163,5895,5890,5893,5883,5589,887,5874,5857,660,8561,8578,8571,13933,371,9864,16970,483,1285,16980,3000,17052,336,8775,17057,5162,8773,17072,17075,5865,17024,1461,3294,12132,17026,17032,795,2623,789,4696,2754,17042,10973,3210,1991,33,17128,17126,17125,178,17121,17337,3126,11919,11767,11769,1350,4266,2106,2099,7517,3295,10518,11684,3622,332,1986,519,2216,8893,652,21438,7725,4186,13146,6507,374,414,4971,4973,249,1759,920,2083,2605,2589,2581,925,2678,2813,2901,2302,19734,6944,6985,16342,16317,1990,10742,19051,17634,1982,17664,5072,11219,17117,17443,674,1408,15718,2743,11928,7398,4290,2208,19680,2454,11253	82
王府井IN88		2497174	151	135	644	73036	695	35	52	5	9961,76,12091,1532,1440,745,1282,3120,2258,647,626,1216,9289,8603,3399,639,5400,2756,17704,12567,5010,12533,307,10626,14932,17709,10596,2098,9684,2788,2846,23339,7970,1935,2956,7956,4584,6943,20984,7475,574,6866,9692,17928,2368,998,9538,6600,5009,399,4027,4151,14728,169,18515,9497,2993,2744,3598,1070,18484,17635,89,2868,6737,12226,1654,550,18242,18959,21041,21043,21416,165,461,14712,17930,17939,9726,2548,12414,3893,12538,12551,12518,5767,23,6608,6650,858,3202,14606,15592,16233,4985,4812,13693,5156,5469,17049,5074,5064,20801,2583,20596,16548,10729,5266,674,15163,15231,15327,13762,7078,3937,10630,1986,1341	75
王府井百货	王府井大街店	1766371	335	350	1519	73194	452	40	88	5	6976,20019,402,16,6,22277,650,512,4031,18157,1809,3233,3739,912,1154,3930,1141,967,745,1047,1437,1352,4283,1032,1446,2446,3123,3120,715,2258,368,426,1039,781,10871,1386,2582,155,3659,2807,647,325,279,8,1398,11071,21303,1961,20944,458,4018,2792,5073,306,3399,4572,4773,7186,19851,22912,2436,3227,3646,6606,10189,12675,4766,2336,18424,3770,17518,3598,5831,4741,2475,551,1759,8717,9324,1287,396,7391,1651,10608,6055,10933,4952,289,3416,4500,493,7738,636,16047,145,3795,11936,11915,14758,2611,4946,550,17279,17734,17715,18656,83,8392,9483,932,795,262,6955,2055,1395,2956,660,1348,2303,172,1885,226,9311,453,13213,6737,638,1137,1915,2754,5606,3000,10924,6600,10955,4063,430,10436,10456,10396,4942,4718,666,1524,4268,3966,2385,2346,19312,7912,1271,874,18204,14836,18214,4185,10100,18762,925,21131,14706,9544,2321,7756,10222,3902,1520,4978,1806,3205,3667,1648,927,2887,789,4696,4866,2281,2463,5074,425,783,1163,3030,1365,6314,21161,20786,4341,203,9497,2987,1475,2276,17021,17049,2744,1939,3536,760,1549,523,3871,1114,20838,399,879,575,1398,22118,4029,22156,4286,297,2265,18051,2020,2533,159,18290,3145,3529,4593,4320,2347,18150,3338,154,277,6699,697,9751,4914,4555,11717,2485,1690,2012,534,10401,4322,2558,9896,6936,10561,1287,11670,12290,12293,6204,3196,11847,9502,9504,10678,481,10668,10783,7036,8560,4608,10858,10435,10880,3503,23,2192,4810,1822,10973,10268,3253,329,3750,10395,1070,2032,11981,16759,1031,2826,1066,3558,3676,374,2344,2340,19624,1118,5576,3979,7595,128,1828,3545,7030,2548,6544,4237,2099,18829,18745,20134,20181,5108,2684,16137,3106,9518,5156,363,9147,4531,17461,483,110,1171,3918,19529,2302,18332,12982,2722,8277,3946,11186,18553,18688,18668,18707,18644,18399,1980,4927,18753,3031,17999,3305,10473,22097,16918,13161,22866,13458,11566,22903,1849,23271,13936,3718,4093,21150,1401,21266,27,21232,10826,3354,7875,8578,21814,580,2577,1471,1195,1404,1461,643,1212,332,4753,8306,8400,8418,2019,6524,8286,7914,3367,7716,7873,9972,3607,10022,9849,9866,236,1381,7168,10155,2645,2801,1301,9276,1436,405,12925,1,932,4275,3621,184,67,15079,18203,17964	83
甘家口大厦	三里河店	1766245	111	174	527	39154	293	35	46	5	22103,1712,661,1440,284,231,1858,912,16,745,347,715,1809,1359,3176,354,8789,1525,4276,1039,781,10871,1154,354,3745,5059,10688,458,16207,3057,12385,22878,10988,9626,10526,1228,461,14984,15806,695,16044,741,1784,5044,3835,1104,8161,828,8722,1637,2108,590,5923,396,10732,379,15395,284,7416,21714,16591,19125,9876,141,8132,17,2701,10436,112,666,5416,5643,3019,19568,3607,4064,6284,12865,66,3296,4341,656,2035,7056,20493,7759,789,945,2116,4332,132,20374,4038,545,67,361,457,2698,4810,1358,9846,9853,9850,3442,1615,2163,31,23,430,8307,3303,1822,2610,660,16657,3710,297,10955,1981,152,11208,14656,6732,710,2030,363,1939,421,2826,4696,1990,4415,3948,2815,4729,3979,3126,3778,1335,19547,7914,2678,2367,481,1957,6000,4471,4753,631,27,5264,5209,4140,1252,11051,6539,8326,2553,277,3032,9713,19770,1212,2321,1906,2740,1587,544,487,5428,485,590,16474,16489,16592,18848,22745,8081,14125,3977,4019,494,900,18496,8162,975,3395,4647,6672,5040,2273,2302,7568,405,19784,12925,20899,1,538,1445,8222,4537,5457	75
百盛购物中心	复兴门店	1766191	694	781	2927	191552	581	40	241	5	10256,10622,15995,1023,6,4031,912,1809,647,16,14583,815,231,1385,3739,284,3930,1032,967,1581,4376,7365,1322,103,560,3123,4055,3745,547,605,2122,1089,1141,4283,1352,1974,2513,1778,2582,745,155,354,1002,3120,1053,1446,1359,6287,3176,1613,650,279,1386,715,547,13727,1111,8671,8522,2373,9110,18929,3142,529,19486,11574,280,1288,3247,248,461,23426,3017,20715,156,2564,935,12275,4237,11472,3598,6822,11833,30,5876,1084,11336,33,1981,6675,197,3399,8717,1994,2645,13580,1066,6760,11548,1986,310,13447,9086,6723,4836,6591,8452,1348,13029,945,1421,357,3979,7186,2098,21804,2872,10839,125,1956,15915,1885,4555,867,879,5303,2539,2701,22603,739,638,457,154,22947,4279,1212,1287,332,13694,9617,1939,660,15754,4541,3902,1310,1128,674,236,7626,1820,12301,157,15586,3231,13893,1957,14344,10933,17090,3229,12982,29,3528,21623,1524,6350,449,8270,14438,21412,19538,5830,1408,927,4932,5069,1906,17386,4266,6638,252,397,336,364,483,14734,6766,575,1648,9106,11051,344,7946,67,399,12756,666,1163,4182,1140,226,8132,7419,3205,9497,20461,1475,4307,3650,11938,2744,4342,9900,2611,1704,11892,10499,16198,9245,772,5890,13385,15066,101,4081,20615,2078,2959,5831,13928,13906,7865,1694,6470,2195,6370,3367,13983,6392,4029,3966,410,6862,3518,1335,1603,10473,8687,7479,6737,12226,4696,5313,11776,10401,22092,263,1007,430,6291,2385,2681,5920,7873,7168,7144,3144,2584,6769,2019,6524,3859,17319,6437,12175,454,12655,170,7517,6414,12124,519,13418,113,31,4785,4721,4953,4998,22235,8893,544,219,14412,1682,14364,13623,12859,12618,110,1313,17096,9713,1490,809,8571,13850,3294,10754,636,1806,20474,20447,20810,2847,637,10100,83,783,12154,21678,435,13908,135,42,3596,3670,3431,3503,22366,13491,13545,15379,3529,18242,21656,5209,3064,342,2780,1984,2805,2819,9475,148,5305,2826,178,89,177,6112,152,13400,440,10826,9147,4093,216,11670,8402,20162,1982,11607,21727,6506,5627,2734,10877,73,15636,935,18675,425,1461,20867,12494,2302,23410,405,11733,3916,5070,1132,1063,1883,1826,2647,19109,7424,5086,4714,10259,20760,1,538,672,13486,3912,5922,5553,404,4254,6568,376,424,348,371,3599,18366,2000	77
